review_id,review,rating,category,platform,sentiment
1420,Outstanding quality! The packaging was excellent too. Really.,4,Beauty,Nykaa,Positive
1421,Average product for average price. Pretty standard.,3,Clothing,Nykaa,Neutral
1422,Product is okay. Nothing special but does the job.,3,Sports,Flipkart,Neutral
1423,Exceeded my expectations. Great quality and fast delivery. Honestly.,4,Beauty,Amazon,Positive
1424,Product is okay. Nothing special but does the job. Overall.,3,Beauty,Amazon,Neutral
1425,Great experience overall. Customer support was very helpful. Overall.,4,Clothing,Amazon,Positive
1426,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,5,Beauty,Myntra,Positive
1427,Terrible product. Broke within a week of use. Seriously.,2,Beauty,Nykaa,Negative
1428,Fairly standard product. Looks okay. Average quality.,3,Clothing,Flipkart,Neutral
1429,Works as expected. Nothing extraordinary about it. Overall.,3,Electronics,Amazon,Neutral
1430,Terrible quality. Would not recommend to anyone. Seriously.,2,Home,Myntra,Negative
1431,Smooth experience from ordering to delivery. Product is top-notch. Seriously.,5,Electronics,Flipkart,Positive
1432,Smooth experience from ordering to delivery. Product is top-notch. Overall.,5,Beauty,Flipkart,Positive
1433,Superb quality and value for money. Totally worth it! Overall.,5,Beauty,Nykaa,Positive
1434,Incredible value. Better than I expected. Recommending to friends. Overall.,4,Sports,Flipkart,Positive
1435,Very well made. Good materials and solid construction. Honestly.,5,Books,Nykaa,Positive
1436,Worst purchase ever. Complete waste of money. Overall.,2,Sports,Flipkart,Negative
1437,"5 stars! Brilliant product, quick shipping, great seller. Seriously.",4,Sports,Myntra,Positive
1438,Neither great nor terrible. Decent for the price. Really.,3,Home,Nykaa,Neutral
1439,Awful product. Doesn't work at all. Very frustrated. Overall.,1,Home,Meesho,Negative
1440,Smooth experience from ordering to delivery. Product is top-notch. Overall.,5,Clothing,Flipkart,Positive
1441,Horrible experience. Customer service was useless.,1,Home,Myntra,Negative
1442,Awful product. Doesn't work at all. Very frustrated. Seriously.,1,Sports,Amazon,Negative
1443,Extremely disappointed. Product arrived damaged. Honestly.,1,Beauty,Nykaa,Negative
1444,Fairly standard product. Looks okay. Average quality. Overall.,3,Sports,Amazon,Neutral
1445,Terrible product. Broke within a week of use. Honestly.,1,Clothing,Flipkart,Negative
1446,Product is okay. Nothing special but does the job. Seriously.,3,Home,Myntra,Neutral
1447,Perfect product! Zero issues. Very impressed with the quality. Honestly.,5,Sports,Myntra,Positive
1448,Very well made. Good materials and solid construction. Really.,4,Clothing,Amazon,Positive
1449,Terrible quality. Would not recommend to anyone. Seriously.,2,Home,Nykaa,Negative
1450,"5 stars! Brilliant product, quick shipping, great seller. Seriously.",4,Clothing,Meesho,Positive
1451,"5 stars! Brilliant product, quick shipping, great seller. Overall.",5,Sports,Nykaa,Positive
1452,Incredible value. Better than I expected. Recommending to friends. Overall.,5,Electronics,Flipkart,Positive
1453,"Fantastic product, works perfectly. Will definitely buy again. Seriously.",4,Beauty,Flipkart,Positive
1454,Neither great nor terrible. Decent for the price. Honestly.,3,Beauty,Flipkart,Neutral
1455,Extremely disappointed. Product arrived damaged. Seriously.,1,Books,Meesho,Negative
1456,"5 stars! Brilliant product, quick shipping, great seller. Seriously.",4,Clothing,Flipkart,Positive
1457,Cheap and flimsy. Fell apart on first use. Honestly.,2,Electronics,Meesho,Negative
1458,Poor quality. Looks cheap and feels cheap.,2,Home,Amazon,Negative
1459,Exceeded my expectations. Great quality and fast delivery. Honestly.,5,Home,Nykaa,Positive
1460,Awful product. Doesn't work at all. Very frustrated. Seriously.,2,Home,Meesho,Negative
1461,Great experience overall. Customer support was very helpful. Really.,5,Beauty,Amazon,Positive
1462,Extremely disappointed. Product arrived damaged.,2,Electronics,Myntra,Negative
1463,It arrived on time. Product works. That's about it. Honestly.,3,Electronics,Meesho,Neutral
1464,Waste of money. Stopped working after 2 days. Honestly.,2,Beauty,Meesho,Negative
1465,Outstanding quality! The packaging was excellent too. Honestly.,4,Books,Meesho,Positive
1466,"Fantastic product, works perfectly. Will definitely buy again.",5,Beauty,Meesho,Positive
1467,Outstanding quality! The packaging was excellent too. Honestly.,5,Beauty,Myntra,Positive
1468,Product is nothing like advertised. Totally misleading.,1,Clothing,Myntra,Negative
1469,Worst purchase ever. Complete waste of money. Really.,2,Clothing,Flipkart,Negative
1470,Superb quality and value for money. Totally worth it! Honestly.,4,Home,Myntra,Positive
1471,Love this product! It works like a charm. Highly satisfied. Seriously.,4,Books,Myntra,Positive
1472,Best purchase I've made this year. Love everything about it!,4,Electronics,Amazon,Positive
1473,Exceeded my expectations. Great quality and fast delivery. Seriously.,4,Sports,Flipkart,Positive
1474,Very happy with this purchase. Exactly as described. Seriously.,5,Sports,Myntra,Positive
1475,Acceptable quality. Would consider buying again maybe.,3,Beauty,Amazon,Neutral
1476,Garbage product. Complete disappointment. Honestly.,2,Electronics,Amazon,Negative
1477,Terrible quality. Would not recommend to anyone.,1,Electronics,Nykaa,Negative
1478,Incredible value. Better than I expected. Recommending to friends. Really.,4,Books,Flipkart,Positive
1479,Very bad experience. Delayed delivery and broken product.,2,Home,Amazon,Negative
1480,Very happy with this purchase. Exactly as described. Really.,5,Electronics,Flipkart,Positive
1481,"5 stars! Brilliant product, quick shipping, great seller. Really.",4,Home,Myntra,Positive
1482,Best purchase I've made this year. Love everything about it! Overall.,4,Books,Meesho,Positive
1483,Incredible value. Better than I expected. Recommending to friends. Really.,4,Sports,Meesho,Positive
1484,Very disappointing. Nothing like the description. Honestly.,2,Home,Meesho,Negative
1485,Acceptable quality. Would consider buying again maybe. Overall.,3,Electronics,Meesho,Neutral
1486,This product is absolutely amazing! Highly recommend it. Seriously.,4,Books,Myntra,Positive
1487,Smooth experience from ordering to delivery. Product is top-notch. Honestly.,4,Electronics,Meesho,Positive
1488,Waste of money. Stopped working after 2 days.,1,Electronics,Nykaa,Negative
1489,It arrived on time. Product works. That's about it. Honestly.,3,Beauty,Nykaa,Neutral
1490,Fairly standard product. Looks okay. Average quality. Overall.,3,Electronics,Myntra,Neutral
1491,Average product for average price. Pretty standard. Really.,3,Beauty,Meesho,Neutral
1492,"Fantastic product, works perfectly. Will definitely buy again. Overall.",5,Beauty,Meesho,Positive
1493,Garbage product. Complete disappointment. Seriously.,2,Electronics,Nykaa,Negative
1494,Perfect product! Zero issues. Very impressed with the quality.,4,Sports,Myntra,Positive
1495,Love this product! It works like a charm. Highly satisfied.,5,Books,Flipkart,Positive
1496,Very well made. Good materials and solid construction. Really.,5,Books,Meesho,Positive
1497,Average quality. Met basic expectations nothing more. Seriously.,3,Books,Myntra,Neutral
1498,Do NOT buy this. Total scam. Returned immediately. Seriously.,1,Beauty,Amazon,Negative
1499,Great experience overall. Customer support was very helpful. Honestly.,4,Books,Flipkart,Positive
1500,Average product for average price. Pretty standard.,3,Beauty,Nykaa,Neutral
1501,Neither great nor terrible. Decent for the price. Overall.,3,Books,Myntra,Neutral
1502,Defective item. Had to return it. Very annoying process. Honestly.,1,Sports,Flipkart,Negative
1503,Love this product! It works like a charm. Highly satisfied. Overall.,4,Home,Amazon,Positive
1504,"5 stars! Brilliant product, quick shipping, great seller. Seriously.",5,Electronics,Amazon,Positive
1505,Best purchase I've made this year. Love everything about it! Really.,5,Home,Amazon,Positive
1506,Love this product! It works like a charm. Highly satisfied.,5,Sports,Nykaa,Positive
1507,Defective item. Had to return it. Very annoying process.,2,Home,Meesho,Negative
1508,"Not bad, not great. Just a regular product. Honestly.",3,Clothing,Flipkart,Neutral
1509,Cheap and flimsy. Fell apart on first use. Really.,2,Beauty,Nykaa,Negative
1510,Average quality. Met basic expectations nothing more. Really.,3,Home,Meesho,Neutral
1511,Best purchase I've made this year. Love everything about it! Seriously.,5,Sports,Meesho,Positive
1512,Very happy with this purchase. Exactly as described. Seriously.,5,Sports,Flipkart,Positive
1513,Outstanding quality! The packaging was excellent too. Overall.,5,Books,Meesho,Positive
1514,Best purchase I've made this year. Love everything about it!,4,Home,Amazon,Positive
1515,Works as expected. Nothing extraordinary about it. Overall.,3,Clothing,Flipkart,Neutral
1516,"Not bad, not great. Just a regular product. Seriously.",3,Electronics,Nykaa,Neutral
1517,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,4,Home,Nykaa,Positive
1518,Superb quality and value for money. Totally worth it! Honestly.,5,Home,Nykaa,Positive
1519,Best purchase I've made this year. Love everything about it! Honestly.,5,Beauty,Meesho,Positive
1520,Perfect product! Zero issues. Very impressed with the quality. Seriously.,5,Sports,Nykaa,Positive
1521,"Fantastic product, works perfectly. Will definitely buy again. Overall.",5,Sports,Amazon,Positive
1522,"Not bad, not great. Just a regular product. Overall.",3,Beauty,Amazon,Neutral
1523,Product is okay. Nothing special but does the job.,3,Beauty,Myntra,Neutral
1524,Worst purchase ever. Complete waste of money. Really.,1,Sports,Nykaa,Negative
1525,Terrible product. Broke within a week of use. Honestly.,1,Sports,Amazon,Negative
1526,Very well made. Good materials and solid construction. Seriously.,4,Books,Flipkart,Positive
1527,Perfect product! Zero issues. Very impressed with the quality. Seriously.,5,Sports,Nykaa,Positive
1528,Great experience overall. Customer support was very helpful. Honestly.,4,Electronics,Myntra,Positive
1529,"5 stars! Brilliant product, quick shipping, great seller.",4,Books,Meesho,Positive
1530,Exceeded my expectations. Great quality and fast delivery.,4,Clothing,Myntra,Positive
1531,Outstanding quality! The packaging was excellent too. Really.,4,Books,Meesho,Positive
1532,Terrible product. Broke within a week of use. Really.,2,Electronics,Amazon,Negative
1533,Exceeded my expectations. Great quality and fast delivery. Really.,5,Home,Myntra,Positive
1534,Brilliant! Exactly what I needed. Fast and reliable. Seriously.,4,Clothing,Flipkart,Positive
1535,Terrible quality. Would not recommend to anyone. Honestly.,1,Sports,Nykaa,Negative
1536,Exceeded my expectations. Great quality and fast delivery. Seriously.,5,Books,Meesho,Positive
1537,Worst purchase ever. Complete waste of money. Seriously.,2,Home,Flipkart,Negative
1538,Product is okay. Nothing special but does the job. Overall.,3,Sports,Nykaa,Neutral
1539,Poor quality. Looks cheap and feels cheap. Overall.,1,Sports,Meesho,Negative
1540,Brilliant! Exactly what I needed. Fast and reliable. Really.,4,Books,Nykaa,Positive
1541,Neither great nor terrible. Decent for the price.,3,Home,Nykaa,Neutral
1542,This product is absolutely amazing! Highly recommend it.,5,Books,Flipkart,Positive
1543,Very well made. Good materials and solid construction. Overall.,5,Sports,Myntra,Positive
1544,It arrived on time. Product works. That's about it. Overall.,3,Beauty,Flipkart,Neutral
1545,Awful product. Doesn't work at all. Very frustrated. Seriously.,2,Clothing,Nykaa,Negative
1546,Horrible experience. Customer service was useless. Honestly.,1,Beauty,Amazon,Negative
1547,Acceptable quality. Would consider buying again maybe. Overall.,3,Home,Flipkart,Neutral
1548,Product is nothing like advertised. Totally misleading. Overall.,2,Beauty,Myntra,Negative
1549,"Not bad, not great. Just a regular product. Overall.",3,Clothing,Myntra,Neutral
1550,Superb quality and value for money. Totally worth it! Seriously.,5,Beauty,Flipkart,Positive
1551,Terrible product. Broke within a week of use. Seriously.,2,Electronics,Flipkart,Negative
1552,Very well made. Good materials and solid construction. Honestly.,5,Sports,Amazon,Positive
1553,Waste of money. Stopped working after 2 days.,1,Electronics,Meesho,Negative
1554,Do NOT buy this. Total scam. Returned immediately.,2,Books,Meesho,Negative
1555,Smooth experience from ordering to delivery. Product is top-notch. Seriously.,4,Home,Myntra,Positive
1556,"Not bad, not great. Just a regular product. Seriously.",3,Clothing,Amazon,Neutral
1557,Waste of money. Stopped working after 2 days. Really.,2,Electronics,Nykaa,Negative
1558,Product is nothing like advertised. Totally misleading. Really.,1,Home,Myntra,Negative
1559,Superb quality and value for money. Totally worth it! Seriously.,4,Clothing,Meesho,Positive
1560,Outstanding quality! The packaging was excellent too. Really.,5,Sports,Flipkart,Positive
1561,Terrible quality. Would not recommend to anyone. Seriously.,1,Sports,Flipkart,Negative
1562,Very disappointing. Nothing like the description.,2,Clothing,Nykaa,Negative
1563,Horrible experience. Customer service was useless. Seriously.,1,Beauty,Nykaa,Negative
1564,Waste of money. Stopped working after 2 days. Seriously.,2,Home,Amazon,Negative
1565,Fairly standard product. Looks okay. Average quality. Honestly.,3,Home,Myntra,Neutral
1566,Love this product! It works like a charm. Highly satisfied. Honestly.,5,Books,Nykaa,Positive
1567,Garbage product. Complete disappointment. Seriously.,1,Books,Meesho,Negative
1568,Do NOT buy this. Total scam. Returned immediately. Honestly.,1,Clothing,Myntra,Negative
1569,Great experience overall. Customer support was very helpful. Really.,4,Beauty,Meesho,Positive
1570,Neither great nor terrible. Decent for the price. Really.,3,Clothing,Myntra,Neutral
1571,Incredible value. Better than I expected. Recommending to friends. Seriously.,4,Home,Meesho,Positive
1572,Average product for average price. Pretty standard. Overall.,3,Books,Flipkart,Neutral
1573,"Fantastic product, works perfectly. Will definitely buy again. Seriously.",5,Books,Nykaa,Positive
1574,Worst purchase ever. Complete waste of money. Seriously.,2,Beauty,Meesho,Negative
1575,Worst purchase ever. Complete waste of money. Seriously.,1,Home,Myntra,Negative
1576,Average quality. Met basic expectations nothing more. Really.,3,Electronics,Meesho,Neutral
1577,Great experience overall. Customer support was very helpful. Seriously.,5,Electronics,Amazon,Positive
1578,Horrible experience. Customer service was useless. Honestly.,2,Electronics,Nykaa,Negative
1579,Poor quality. Looks cheap and feels cheap. Honestly.,1,Home,Meesho,Negative
1580,Garbage product. Complete disappointment. Overall.,1,Beauty,Amazon,Negative
1581,Very happy with this purchase. Exactly as described. Seriously.,4,Electronics,Amazon,Positive
1582,Worst purchase ever. Complete waste of money.,1,Clothing,Nykaa,Negative
1583,"5 stars! Brilliant product, quick shipping, great seller.",5,Home,Flipkart,Positive
1584,Smooth experience from ordering to delivery. Product is top-notch. Seriously.,4,Clothing,Myntra,Positive
1585,Awful product. Doesn't work at all. Very frustrated. Overall.,2,Sports,Nykaa,Negative
1586,Very disappointing. Nothing like the description. Overall.,2,Sports,Myntra,Negative
1587,This product is absolutely amazing! Highly recommend it. Seriously.,4,Clothing,Nykaa,Positive
1588,Acceptable quality. Would consider buying again maybe. Seriously.,3,Home,Myntra,Neutral
1589,"Fantastic product, works perfectly. Will definitely buy again. Seriously.",4,Books,Flipkart,Positive
1590,Very bad experience. Delayed delivery and broken product.,2,Beauty,Myntra,Negative
1591,Average product for average price. Pretty standard. Overall.,3,Sports,Myntra,Neutral
1592,Best purchase I've made this year. Love everything about it! Honestly.,4,Electronics,Meesho,Positive
1593,This product is absolutely amazing! Highly recommend it. Really.,4,Home,Nykaa,Positive
1594,Superb quality and value for money. Totally worth it! Honestly.,5,Clothing,Meesho,Positive
1595,This product is absolutely amazing! Highly recommend it. Seriously.,5,Electronics,Myntra,Positive
1596,Exceeded my expectations. Great quality and fast delivery. Overall.,4,Home,Flipkart,Positive
1597,Garbage product. Complete disappointment. Seriously.,2,Electronics,Flipkart,Negative
1598,Best purchase I've made this year. Love everything about it! Overall.,4,Beauty,Flipkart,Positive
1599,Love this product! It works like a charm. Highly satisfied. Really.,4,Clothing,Amazon,Positive
1600,Outstanding quality! The packaging was excellent too. Seriously.,4,Beauty,Flipkart,Positive
1601,Smooth experience from ordering to delivery. Product is top-notch. Overall.,4,Clothing,Myntra,Positive
1602,Very happy with this purchase. Exactly as described. Really.,5,Sports,Nykaa,Positive
1603,Average quality. Met basic expectations nothing more. Seriously.,3,Clothing,Flipkart,Neutral
1604,Poor quality. Looks cheap and feels cheap. Overall.,2,Books,Nykaa,Negative
1605,Incredible value. Better than I expected. Recommending to friends. Seriously.,4,Sports,Nykaa,Positive
1606,Love this product! It works like a charm. Highly satisfied. Really.,5,Books,Flipkart,Positive
1607,Smooth experience from ordering to delivery. Product is top-notch. Really.,5,Sports,Nykaa,Positive
1608,Neither great nor terrible. Decent for the price. Seriously.,3,Home,Nykaa,Neutral
1609,Love this product! It works like a charm. Highly satisfied.,5,Books,Meesho,Positive
1610,Very disappointing. Nothing like the description. Overall.,2,Sports,Meesho,Negative
1611,Cheap and flimsy. Fell apart on first use. Overall.,2,Sports,Meesho,Negative
1612,Product is nothing like advertised. Totally misleading. Really.,1,Clothing,Flipkart,Negative
1613,"Fantastic product, works perfectly. Will definitely buy again. Really.",5,Books,Meesho,Positive
1614,Average product for average price. Pretty standard. Really.,3,Books,Myntra,Neutral
1615,Very disappointing. Nothing like the description. Overall.,1,Home,Nykaa,Negative
1616,Great experience overall. Customer support was very helpful. Honestly.,4,Sports,Nykaa,Positive
1617,Superb quality and value for money. Totally worth it! Honestly.,5,Home,Myntra,Positive
1618,Fairly standard product. Looks okay. Average quality. Overall.,3,Home,Amazon,Neutral
1619,"Fantastic product, works perfectly. Will definitely buy again. Seriously.",5,Books,Amazon,Positive
1620,Love this product! It works like a charm. Highly satisfied. Overall.,4,Clothing,Amazon,Positive
1621,Very happy with this purchase. Exactly as described.,4,Clothing,Myntra,Positive
1622,Very happy with this purchase. Exactly as described. Overall.,5,Beauty,Myntra,Positive
1623,Great experience overall. Customer support was very helpful.,4,Books,Amazon,Positive
1624,Horrible experience. Customer service was useless. Honestly.,2,Home,Nykaa,Negative
1625,Terrible product. Broke within a week of use.,2,Clothing,Meesho,Negative
1626,Perfect product! Zero issues. Very impressed with the quality. Honestly.,4,Clothing,Nykaa,Positive
1627,Awful product. Doesn't work at all. Very frustrated. Honestly.,2,Books,Amazon,Negative
1628,"Fantastic product, works perfectly. Will definitely buy again. Honestly.",5,Clothing,Meesho,Positive
1629,Love this product! It works like a charm. Highly satisfied. Overall.,4,Clothing,Nykaa,Positive
1630,Works as expected. Nothing extraordinary about it. Seriously.,3,Home,Myntra,Neutral
1631,"5 stars! Brilliant product, quick shipping, great seller. Honestly.",5,Beauty,Nykaa,Positive
1632,Great experience overall. Customer support was very helpful.,4,Electronics,Flipkart,Positive
1633,Very happy with this purchase. Exactly as described. Honestly.,5,Clothing,Meesho,Positive
1634,"5 stars! Brilliant product, quick shipping, great seller. Honestly.",4,Electronics,Myntra,Positive
1635,Cheap and flimsy. Fell apart on first use. Seriously.,2,Clothing,Amazon,Negative
1636,Very disappointing. Nothing like the description.,1,Home,Amazon,Negative
1637,Exceeded my expectations. Great quality and fast delivery. Overall.,5,Clothing,Flipkart,Positive
1638,Love this product! It works like a charm. Highly satisfied. Honestly.,4,Electronics,Myntra,Positive
1639,Very disappointing. Nothing like the description. Honestly.,2,Home,Flipkart,Negative
1640,It's fine. Delivery was on time. Product is average.,3,Home,Meesho,Neutral
1641,Extremely disappointed. Product arrived damaged. Really.,1,Clothing,Myntra,Negative
1642,Perfect product! Zero issues. Very impressed with the quality. Really.,5,Sports,Nykaa,Positive
1643,Average product for average price. Pretty standard. Really.,3,Sports,Meesho,Neutral
1644,This product is absolutely amazing! Highly recommend it. Honestly.,4,Electronics,Meesho,Positive
1645,Poor quality. Looks cheap and feels cheap.,2,Home,Meesho,Negative
1646,This product is absolutely amazing! Highly recommend it. Overall.,4,Beauty,Meesho,Positive
1647,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,5,Sports,Flipkart,Positive
1648,Best purchase I've made this year. Love everything about it! Honestly.,5,Home,Flipkart,Positive
1649,Worst purchase ever. Complete waste of money. Seriously.,2,Clothing,Flipkart,Negative
1650,Incredible value. Better than I expected. Recommending to friends. Seriously.,5,Beauty,Flipkart,Positive
1651,It arrived on time. Product works. That's about it.,3,Electronics,Myntra,Neutral
1652,Exceeded my expectations. Great quality and fast delivery. Honestly.,5,Home,Flipkart,Positive
1653,Love this product! It works like a charm. Highly satisfied. Honestly.,4,Electronics,Amazon,Positive
1654,Waste of money. Stopped working after 2 days. Honestly.,2,Books,Meesho,Negative
1655,It arrived on time. Product works. That's about it. Seriously.,3,Electronics,Myntra,Neutral
1656,Very well made. Good materials and solid construction. Overall.,4,Beauty,Meesho,Positive
1657,Exceeded my expectations. Great quality and fast delivery.,4,Beauty,Flipkart,Positive
1658,Cheap and flimsy. Fell apart on first use. Honestly.,1,Books,Flipkart,Negative
1659,This product is absolutely amazing! Highly recommend it. Really.,4,Books,Amazon,Positive
1660,Extremely disappointed. Product arrived damaged. Seriously.,1,Beauty,Amazon,Negative
1661,Very disappointing. Nothing like the description. Overall.,2,Clothing,Flipkart,Negative
1662,Garbage product. Complete disappointment. Honestly.,1,Beauty,Amazon,Negative
1663,Acceptable quality. Would consider buying again maybe. Seriously.,3,Home,Myntra,Neutral
1664,Great experience overall. Customer support was very helpful. Seriously.,4,Home,Flipkart,Positive
1665,Fairly standard product. Looks okay. Average quality. Really.,3,Clothing,Amazon,Neutral
1666,This product is absolutely amazing! Highly recommend it. Overall.,4,Clothing,Amazon,Positive
1667,Very well made. Good materials and solid construction. Really.,4,Beauty,Flipkart,Positive
1668,Love this product! It works like a charm. Highly satisfied. Overall.,4,Books,Nykaa,Positive
1669,Terrible quality. Would not recommend to anyone.,1,Home,Meesho,Negative
1670,"Fantastic product, works perfectly. Will definitely buy again. Overall.",4,Books,Flipkart,Positive
1671,Incredible value. Better than I expected. Recommending to friends. Seriously.,5,Home,Flipkart,Positive
1672,Exceeded my expectations. Great quality and fast delivery.,5,Books,Amazon,Positive
1673,"Fantastic product, works perfectly. Will definitely buy again. Overall.",5,Sports,Meesho,Positive
1674,Average quality. Met basic expectations nothing more.,3,Sports,Flipkart,Neutral
1675,Exceeded my expectations. Great quality and fast delivery. Honestly.,5,Beauty,Flipkart,Positive
1676,Incredible value. Better than I expected. Recommending to friends. Honestly.,5,Electronics,Myntra,Positive
1677,Very well made. Good materials and solid construction. Honestly.,5,Sports,Flipkart,Positive
1678,Very bad experience. Delayed delivery and broken product. Really.,1,Electronics,Nykaa,Negative
1679,Worst purchase ever. Complete waste of money. Really.,2,Beauty,Meesho,Negative
1680,Terrible quality. Would not recommend to anyone. Seriously.,1,Clothing,Myntra,Negative
1681,"Fantastic product, works perfectly. Will definitely buy again. Honestly.",4,Clothing,Amazon,Positive
1682,Perfect product! Zero issues. Very impressed with the quality. Overall.,5,Clothing,Myntra,Positive
1683,Smooth experience from ordering to delivery. Product is top-notch.,4,Home,Myntra,Positive
1684,Poor quality. Looks cheap and feels cheap. Overall.,2,Clothing,Flipkart,Negative
1685,Garbage product. Complete disappointment. Really.,1,Sports,Meesho,Negative
1686,Very disappointing. Nothing like the description. Seriously.,2,Electronics,Meesho,Negative
1687,"Fantastic product, works perfectly. Will definitely buy again. Really.",4,Clothing,Flipkart,Positive
1688,Great experience overall. Customer support was very helpful. Really.,4,Sports,Amazon,Positive
1689,Superb quality and value for money. Totally worth it! Really.,5,Beauty,Flipkart,Positive
1690,Best purchase I've made this year. Love everything about it! Overall.,4,Books,Nykaa,Positive
1691,Incredible value. Better than I expected. Recommending to friends. Overall.,4,Home,Amazon,Positive
1692,Fairly standard product. Looks okay. Average quality. Honestly.,3,Home,Flipkart,Neutral
1693,"5 stars! Brilliant product, quick shipping, great seller. Really.",5,Home,Amazon,Positive
1694,Extremely disappointed. Product arrived damaged. Overall.,1,Sports,Nykaa,Negative
1695,Perfect product! Zero issues. Very impressed with the quality. Overall.,4,Home,Meesho,Positive
1696,Outstanding quality! The packaging was excellent too.,5,Sports,Meesho,Positive
1697,Best purchase I've made this year. Love everything about it! Really.,5,Clothing,Flipkart,Positive
1698,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,5,Home,Meesho,Positive
1699,Fairly standard product. Looks okay. Average quality. Honestly.,3,Home,Myntra,Neutral
1700,Terrible quality. Would not recommend to anyone. Honestly.,1,Electronics,Amazon,Negative
1701,Great experience overall. Customer support was very helpful. Really.,4,Home,Myntra,Positive
1702,Product is nothing like advertised. Totally misleading.,2,Beauty,Meesho,Negative
1703,Do NOT buy this. Total scam. Returned immediately. Honestly.,1,Home,Flipkart,Negative
1704,This product is absolutely amazing! Highly recommend it. Seriously.,5,Beauty,Flipkart,Positive
1705,Superb quality and value for money. Totally worth it! Overall.,4,Clothing,Nykaa,Positive
1706,Waste of money. Stopped working after 2 days. Seriously.,1,Electronics,Amazon,Negative
1707,Garbage product. Complete disappointment. Honestly.,2,Beauty,Nykaa,Negative
1708,Average quality. Met basic expectations nothing more.,3,Clothing,Meesho,Neutral
1709,"5 stars! Brilliant product, quick shipping, great seller. Overall.",5,Sports,Nykaa,Positive
1710,Extremely disappointed. Product arrived damaged. Honestly.,2,Beauty,Amazon,Negative
1711,Great experience overall. Customer support was very helpful. Really.,5,Books,Flipkart,Positive
1712,It arrived on time. Product works. That's about it. Overall.,3,Electronics,Flipkart,Neutral
1713,Product is okay. Nothing special but does the job. Seriously.,3,Electronics,Meesho,Neutral
1714,Waste of money. Stopped working after 2 days. Honestly.,2,Clothing,Flipkart,Negative
1715,Perfect product! Zero issues. Very impressed with the quality. Really.,4,Home,Flipkart,Positive
1716,Worst purchase ever. Complete waste of money.,2,Clothing,Flipkart,Negative
1717,Perfect product! Zero issues. Very impressed with the quality. Really.,4,Books,Meesho,Positive
1718,Very well made. Good materials and solid construction. Really.,4,Electronics,Myntra,Positive
1719,Exceeded my expectations. Great quality and fast delivery. Seriously.,5,Books,Amazon,Positive
1720,Cheap and flimsy. Fell apart on first use. Seriously.,2,Electronics,Amazon,Negative
1721,This product is absolutely amazing! Highly recommend it. Seriously.,4,Clothing,Nykaa,Positive
1722,Extremely disappointed. Product arrived damaged. Honestly.,2,Home,Myntra,Negative
1723,Do NOT buy this. Total scam. Returned immediately. Overall.,2,Books,Flipkart,Negative
1724,It arrived on time. Product works. That's about it. Honestly.,3,Sports,Amazon,Neutral
1725,Fairly standard product. Looks okay. Average quality. Seriously.,3,Electronics,Meesho,Neutral
1726,It arrived on time. Product works. That's about it. Really.,3,Electronics,Nykaa,Neutral
1727,Love this product! It works like a charm. Highly satisfied. Really.,5,Books,Meesho,Positive
1728,Waste of money. Stopped working after 2 days.,2,Home,Flipkart,Negative
1729,Incredible value. Better than I expected. Recommending to friends. Seriously.,5,Beauty,Myntra,Positive
1730,Fairly standard product. Looks okay. Average quality. Honestly.,3,Clothing,Nykaa,Neutral
1731,Perfect product! Zero issues. Very impressed with the quality. Overall.,4,Home,Meesho,Positive
1732,Average quality. Met basic expectations nothing more. Honestly.,3,Books,Nykaa,Neutral
1733,Best purchase I've made this year. Love everything about it! Really.,4,Home,Amazon,Positive
1734,Incredible value. Better than I expected. Recommending to friends. Really.,5,Home,Amazon,Positive
1735,Love this product! It works like a charm. Highly satisfied. Really.,4,Clothing,Flipkart,Positive
1736,Waste of money. Stopped working after 2 days. Seriously.,1,Home,Amazon,Negative
1737,Very well made. Good materials and solid construction. Honestly.,5,Books,Flipkart,Positive
1738,Waste of money. Stopped working after 2 days. Seriously.,2,Beauty,Flipkart,Negative
1739,"Not bad, not great. Just a regular product. Seriously.",3,Beauty,Myntra,Neutral
1740,Average product for average price. Pretty standard.,3,Electronics,Myntra,Neutral
1741,Perfect product! Zero issues. Very impressed with the quality.,5,Home,Flipkart,Positive
1742,Exceeded my expectations. Great quality and fast delivery. Seriously.,5,Electronics,Amazon,Positive
1743,Great experience overall. Customer support was very helpful. Seriously.,4,Sports,Myntra,Positive
1744,Very happy with this purchase. Exactly as described.,5,Beauty,Amazon,Positive
1745,Great experience overall. Customer support was very helpful. Honestly.,4,Home,Myntra,Positive
1746,Product is nothing like advertised. Totally misleading.,1,Beauty,Nykaa,Negative
1747,Worst purchase ever. Complete waste of money. Seriously.,2,Sports,Meesho,Negative
1748,Brilliant! Exactly what I needed. Fast and reliable. Really.,5,Home,Meesho,Positive
1749,Outstanding quality! The packaging was excellent too. Seriously.,4,Sports,Myntra,Positive
1750,Perfect product! Zero issues. Very impressed with the quality. Overall.,4,Beauty,Nykaa,Positive
1751,Brilliant! Exactly what I needed. Fast and reliable. Honestly.,4,Books,Meesho,Positive
1752,Smooth experience from ordering to delivery. Product is top-notch. Really.,5,Beauty,Flipkart,Positive
